customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,InternetService,Contract,MonthlyCharges,TotalCharges,Churn
CUST1652,Female,0,Yes,Yes,35,No,DSL,Month-to-month,57.68,2018.8,Yes
CUST1653,Male,0,No,No,63,Yes,No,Month-to-month,82.82,5217.66,Yes
CUST1654,Female,0,No,No,68,Yes,No,One year,74.72,5080.96,No
CUST1655,Male,0,Yes,No,57,Yes,DSL,One year,43.12,2457.84,No
CUST1656,Female,1,No,Yes,13,No,DSL,One year,54.38,706.94,No
CUST1657,Male,1,Yes,Yes,23,No,DSL,Two year,81.4,1872.2,No
CUST1658,Male,0,No,Yes,39,Yes,Fiber optic,Two year,106.09,4137.51,No
CUST1659,Female,0,No,No,12,Yes,No,Month-to-month,95.32,1143.84,No
CUST1660,Male,0,Yes,No,34,Yes,DSL,One year,75.34,2561.56,No
CUST1661,Male,1,No,No,71,Yes,Fiber optic,Month-to-month,56.23,3992.33,No
CUST1662,Female,0,Yes,No,31,No,No,Month-to-month,56.51,1751.81,No
CUST1663,Male,0,Yes,Yes,62,No,Fiber optic,Month-to-month,107.94,6692.28,Yes
CUST1664,Male,0,No,No,13,Yes,Fiber optic,Month-to-month,23.92,310.96,No
CUST1665,Female,0,Yes,Yes,31,Yes,DSL,Month-to-month,118.8,3682.8,No
CUST1666,Female,0,Yes,No,2,No,No,One year,86.44,172.88,No
CUST1667,Male,0,Yes,Yes,15,Yes,Fiber optic,Two year,88.11,1321.65,No
CUST1668,Male,0,Yes,Yes,57,No,No,One year,23.8,1356.6,No
CUST1669,Female,0,Yes,No,34,Yes,DSL,One year,80.55,2738.7,No
CUST1670,Female,0,Yes,No,68,No,No,One year,68.48,4656.64,No
CUST1671,Male,0,No,Yes,29,Yes,Fiber optic,Two year,30.58,886.82,No
CUST1672,Female,0,Yes,No,66,Yes,Fiber optic,Two year,47.79,3154.14,No
CUST1673,Male,0,No,No,16,No,No,Two year,109.03,1744.48,No
CUST1674,Male,1,No,Yes,39,No,Fiber optic,One year,75.0,2925.0,No
CUST1675,Male,0,Yes,Yes,37,Yes,Fiber optic,Two year,61.34,2269.58,No
CUST1676,Male,0,No,Yes,21,Yes,Fiber optic,Month-to-month,27.27,572.67,No
CUST1677,Male,0,No,Yes,44,No,DSL,Two year,91.41,4022.04,No
CUST1678,Female,0,Yes,No,19,No,DSL,One year,90.29,1715.51,No
CUST1679,Female,0,Yes,Yes,71,Yes,Fiber optic,One year,81.4,5779.4,No
CUST1680,Female,0,Yes,Yes,8,Yes,No,Month-to-month,71.03,568.24,Yes
CUST1681,Female,1,No,Yes,66,No,DSL,Two year,63.38,4183.08,No
CUST1682,Male,0,No,No,41,No,No,Two year,79.33,3252.53,No
CUST1683,Male,0,Yes,Yes,70,No,Fiber optic,Month-to-month,43.34,3033.8,Yes
CUST1684,Male,0,Yes,No,61,No,Fiber optic,One year,114.13,6961.93,No
CUST1685,Male,0,No,Yes,26,No,No,One year,78.88,2050.88,No
CUST1686,Female,0,No,Yes,71,Yes,DSL,Two year,51.12,3629.52,No
CUST1687,Male,0,No,No,70,Yes,No,Two year,64.97,4547.9,No
CUST1688,Male,0,No,Yes,29,No,No,Two year,100.57,2916.53,No
CUST1689,Female,0,Yes,Yes,66,Yes,Fiber optic,Two year,36.16,2386.56,No
CUST1690,Female,0,No,No,19,Yes,DSL,Two year,49.28,936.32,No
CUST1691,Female,0,No,Yes,68,No,No,One year,87.95,5980.6,No
CUST1692,Female,0,No,Yes,58,Yes,DSL,One year,51.55,2989.9,No
CUST1693,Male,0,No,Yes,70,Yes,Fiber optic,One year,99.25,6947.5,No
CUST1694,Male,1,Yes,Yes,57,Yes,DSL,One year,33.05,1883.85,No
CUST1695,Female,0,Yes,No,37,No,Fiber optic,Month-to-month,96.27,3561.99,No
CUST1696,Male,0,No,Yes,61,No,DSL,One year,26.84,1637.24,No
CUST1697,Male,0,No,No,30,Yes,No,Month-to-month,21.26,637.8,No
CUST1698,Male,0,Yes,Yes,71,Yes,Fiber optic,One year,109.82,7797.22,No
CUST1699,Female,0,Yes,No,25,Yes,No,Two year,78.13,1953.25,No
CUST1700,Male,0,No,Yes,65,Yes,Fiber optic,Two year,55.18,3586.7,No
CUST1701,Female,1,No,No,6,Yes,DSL,Two year,43.26,259.56,Yes
CUST1702,Male,0,Yes,Yes,18,Yes,DSL,Month-to-month,81.69,1470.42,Yes
CUST1703,Male,0,Yes,No,10,No,Fiber optic,One year,70.9,709.0,No
CUST1704,Male,0,Yes,No,11,Yes,Fiber optic,One year,119.16,1310.76,Yes
CUST1705,Female,1,Yes,Yes,65,Yes,Fiber optic,Month-to-month,118.32,7690.8,No
CUST1706,Male,0,Yes,No,65,No,DSL,Month-to-month,83.5,5427.5,No
CUST1707,Female,0,Yes,Yes,52,Yes,Fiber optic,Month-to-month,64.29,3343.08,Yes
CUST1708,Female,0,No,Yes,67,Yes,Fiber optic,Month-to-month,69.11,4630.37,Yes
CUST1709,Female,0,Yes,Yes,31,Yes,No,Month-to-month,88.25,2735.75,Yes
CUST1710,Male,0,Yes,Yes,17,Yes,Fiber optic,Two year,30.16,512.72,No
CUST1711,Male,0,Yes,Yes,55,No,No,One year,52.84,2906.2,No
CUST1712,Male,0,Yes,No,36,Yes,No,Month-to-month,27.53,991.08,No
CUST1713,Male,0,No,Yes,26,No,No,Two year,27.34,710.84,No
CUST1714,Female,0,No,Yes,53,Yes,DSL,Month-to-month,39.58,2097.74,No
CUST1715,Female,0,Yes,Yes,17,Yes,No,Two year,68.53,1165.01,No
CUST1716,Female,0,No,Yes,25,No,Fiber optic,Month-to-month,98.48,2462.0,No
CUST1717,Male,1,No,Yes,2,Yes,DSL,One year,68.55,137.1,No
CUST1718,Female,1,No,Yes,5,No,DSL,Month-to-month,53.55,267.75,Yes
CUST1719,Male,0,No,No,4,No,DSL,Month-to-month,28.24,112.96,Yes
CUST1720,Female,1,No,No,36,No,DSL,One year,75.03,2701.08,No
CUST1721,Male,0,No,Yes,6,Yes,DSL,One year,47.13,282.78,Yes
CUST1722,Male,0,Yes,No,21,Yes,DSL,Month-to-month,81.49,1711.29,Yes
CUST1723,Female,0,Yes,Yes,26,Yes,DSL,One year,117.72,3060.72,No
CUST1724,Female,0,Yes,Yes,55,Yes,No,One year,31.13,1712.15,No
CUST1725,Female,0,Yes,Yes,39,No,Fiber optic,Two year,41.21,1607.19,No
CUST1726,Female,0,Yes,Yes,33,Yes,Fiber optic,One year,67.31,2221.23,No
CUST1727,Male,0,No,Yes,14,Yes,No,One year,116.86,1636.04,No
CUST1728,Female,0,Yes,No,56,No,No,Month-to-month,97.18,5442.08,No
CUST1729,Female,0,Yes,No,21,No,DSL,Month-to-month,109.82,2306.22,Yes
CUST1730,Female,0,No,No,46,Yes,DSL,Two year,53.37,2455.02,No
CUST1731,Male,0,No,No,16,No,No,Month-to-month,119.2,1907.2,Yes
CUST1732,Male,0,Yes,Yes,16,No,DSL,One year,30.28,484.48,No
CUST1733,Female,1,No,No,29,No,Fiber optic,One year,25.3,733.7,No
CUST1734,Male,1,No,Yes,8,No,Fiber optic,One year,105.56,844.48,No
CUST1735,Female,0,No,No,3,No,DSL,Month-to-month,112.73,338.19,Yes
CUST1736,Male,1,No,No,19,Yes,DSL,One year,29.06,552.14,No
CUST1737,Male,0,Yes,No,66,Yes,DSL,One year,31.34,2068.44,No
CUST1738,Male,1,No,No,22,Yes,Fiber optic,Two year,23.32,513.04,No
CUST1739,Male,0,Yes,Yes,46,Yes,DSL,Two year,30.45,1400.7,No
CUST1740,Female,0,Yes,No,13,Yes,No,Two year,40.94,532.22,No
CUST1741,Female,0,No,No,33,Yes,DSL,Month-to-month,117.01,3861.33,No
CUST1742,Female,0,No,Yes,5,Yes,No,One year,86.79,433.95,Yes
CUST1743,Male,0,No,Yes,27,No,DSL,One year,97.86,2642.22,No
CUST1744,Female,0,Yes,No,24,Yes,DSL,One year,97.61,2342.64,No
CUST1745,Female,0,No,Yes,67,Yes,Fiber optic,Two year,73.51,4925.17,No
CUST1746,Female,0,No,Yes,63,Yes,No,One year,99.75,6284.25,No
CUST1747,Male,0,No,Yes,48,No,No,One year,79.58,3819.84,No
CUST1748,Male,1,No,No,63,Yes,No,One year,51.45,3241.35,No
CUST1749,Male,0,No,Yes,12,Yes,Fiber optic,One year,76.11,913.32,No
CUST1750,Female,0,Yes,No,28,No,No,One year,73.35,2053.8,No
CUST1751,Female,0,No,No,44,Yes,Fiber optic,Month-to-month,102.35,4503.4,Yes
CUST1752,Female,0,No,No,43,Yes,DSL,One year,118.17,5081.31,No
CUST1753,Male,0,No,No,17,No,DSL,Month-to-month,61.1,1038.7,No
CUST1754,Male,1,Yes,Yes,40,Yes,No,One year,96.34,3853.6,No
CUST1755,Female,0,No,No,49,No,DSL,Month-to-month,29.98,1469.02,No
CUST1756,Male,0,Yes,Yes,57,Yes,DSL,One year,97.68,5567.76,No
CUST1757,Male,1,Yes,No,64,Yes,No,One year,57.14,3656.96,No
CUST1758,Male,0,No,Yes,57,Yes,DSL,One year,23.94,1364.58,No
CUST1759,Male,0,No,No,70,No,No,One year,56.32,3942.4,No
CUST1760,Female,0,No,Yes,43,No,No,Two year,81.06,3485.58,No
CUST1761,Male,0,Yes,No,23,No,DSL,One year,31.93,734.39,No
CUST1762,Male,0,Yes,No,27,Yes,DSL,Month-to-month,112.4,3034.8,No
CUST1763,Male,0,Yes,Yes,58,Yes,DSL,Two year,27.77,1610.66,No
CUST1764,Male,0,Yes,No,37,No,DSL,Two year,113.0,4181.0,No
CUST1765,Female,1,Yes,No,6,No,DSL,One year,90.71,544.26,No
CUST1766,Female,0,Yes,No,65,Yes,Fiber optic,Month-to-month,52.97,3443.05,Yes
CUST1767,Male,0,No,Yes,6,Yes,DSL,Month-to-month,59.08,354.48,Yes
CUST1768,Male,0,No,No,50,Yes,Fiber optic,Two year,94.08,4704.0,No
CUST1769,Male,0,Yes,No,22,Yes,No,Month-to-month,80.15,1763.3,No
CUST1770,Male,0,No,Yes,25,No,DSL,One year,87.16,2179.0,No
CUST1771,Male,0,No,Yes,51,Yes,DSL,One year,58.92,3004.92,No
CUST1772,Male,1,Yes,Yes,48,Yes,DSL,One year,68.78,3301.44,No
CUST1773,Female,0,Yes,Yes,70,Yes,No,One year,118.99,8329.3,No
CUST1774,Male,0,No,Yes,65,Yes,Fiber optic,One year,41.39,2690.35,No
CUST1775,Female,0,Yes,No,60,Yes,Fiber optic,Two year,61.79,3707.4,No
CUST1776,Female,0,Yes,No,46,Yes,DSL,One year,49.18,2262.28,No
CUST1777,Male,0,No,No,36,Yes,DSL,One year,96.51,3474.36,No
CUST1778,Female,0,Yes,Yes,58,No,DSL,Two year,96.4,5591.2,No
CUST1779,Female,0,No,No,38,No,DSL,Two year,49.24,1871.12,No
CUST1780,Female,0,No,Yes,11,No,No,Two year,28.14,309.54,No
CUST1781,Female,1,No,Yes,12,Yes,DSL,Month-to-month,21.14,253.68,Yes
CUST1782,Female,1,No,No,42,No,No,Month-to-month,62.75,2635.5,No
CUST1783,Female,0,No,Yes,39,Yes,DSL,One year,61.03,2380.17,No
CUST1784,Male,1,Yes,Yes,71,Yes,Fiber optic,One year,118.84,8437.64,No
CUST1785,Female,0,Yes,No,11,Yes,Fiber optic,One year,66.98,736.78,Yes
CUST1786,Female,1,Yes,Yes,36,Yes,DSL,Month-to-month,45.64,1643.04,No
CUST1787,Female,0,Yes,Yes,52,No,DSL,One year,109.12,5674.24,No
CUST1788,Male,1,No,No,31,Yes,No,One year,69.11,2142.41,No
CUST1789,Female,1,No,Yes,33,Yes,DSL,Month-to-month,79.92,2637.36,Yes
CUST1790,Male,0,Yes,Yes,13,No,DSL,Two year,29.57,384.41,No
CUST1791,Female,1,No,No,18,No,DSL,Month-to-month,58.29,1049.22,No
CUST1792,Male,0,Yes,No,41,No,Fiber optic,One year,114.42,4691.22,No
CUST1793,Male,0,Yes,No,58,Yes,No,Month-to-month,78.95,4579.1,No
CUST1794,Female,0,Yes,No,56,No,Fiber optic,Two year,54.45,3049.2,No
CUST1795,Female,0,No,Yes,24,Yes,No,Two year,82.57,1981.68,No
CUST1796,Male,0,No,Yes,31,Yes,Fiber optic,Two year,111.04,3442.24,No
CUST1797,Female,0,No,No,55,No,DSL,Two year,47.4,2607.0,No
CUST1798,Male,1,No,Yes,10,No,Fiber optic,Two year,70.51,705.1,Yes
CUST1799,Male,0,Yes,Yes,60,No,Fiber optic,Two year,115.87,6952.2,No
CUST1800,Male,0,No,No,2,Yes,No,One year,37.24,74.48,Yes
CUST1801,Male,1,No,No,15,Yes,No,One year,91.97,1379.55,No
CUST1802,Male,1,No,Yes,3,Yes,Fiber optic,Month-to-month,81.45,244.35,Yes
CUST1803,Female,1,Yes,No,43,Yes,No,One year,87.97,3782.71,No
CUST1804,Male,0,Yes,No,31,Yes,No,Two year,55.12,1708.72,No
CUST1805,Male,1,No,No,70,Yes,No,One year,51.39,3597.3,No
CUST1806,Female,0,No,Yes,67,No,No,Month-to-month,88.42,5924.14,No
CUST1807,Male,0,No,No,56,Yes,No,Two year,41.55,2326.8,No
CUST1808,Female,0,No,Yes,63,No,Fiber optic,One year,61.97,3904.11,No
CUST1809,Female,0,Yes,Yes,15,No,No,One year,38.82,582.3,No
CUST1810,Female,0,No,Yes,10,No,DSL,Month-to-month,20.83,208.3,No
CUST1811,Male,0,No,No,38,No,Fiber optic,Two year,117.01,4446.38,No
CUST1812,Male,0,No,No,47,No,Fiber optic,Month-to-month,63.17,2968.99,Yes
CUST1813,Male,0,Yes,No,57,Yes,Fiber optic,Two year,116.93,6665.01,No
CUST1814,Female,0,Yes,No,50,Yes,No,Two year,34.03,1701.5,No
CUST1815,Male,0,No,No,71,Yes,DSL,One year,78.74,5590.54,No
CUST1816,Female,0,No,Yes,15,Yes,No,Month-to-month,40.1,601.5,No
CUST1817,Male,0,No,Yes,18,No,Fiber optic,Month-to-month,99.01,1782.18,No
CUST1818,Female,0,No,Yes,2,No,Fiber optic,Month-to-month,98.37,196.74,Yes
CUST1819,Male,0,No,No,43,No,Fiber optic,Two year,31.26,1344.18,No
CUST1820,Male,1,Yes,Yes,26,Yes,Fiber optic,Month-to-month,111.21,2891.46,Yes
CUST1821,Male,0,Yes,Yes,71,Yes,No,Two year,39.46,2801.66,No
CUST1822,Female,0,Yes,No,38,Yes,DSL,Month-to-month,81.3,3089.4,Yes
CUST1823,Female,0,No,No,42,Yes,DSL,Month-to-month,118.56,4979.52,Yes
CUST1824,Male,0,Yes,Yes,5,No,Fiber optic,One year,108.24,541.2,Yes
CUST1825,Male,1,Yes,Yes,11,No,DSL,Month-to-month,115.66,1272.26,Yes
CUST1826,Female,0,Yes,No,65,Yes,Fiber optic,One year,54.26,3526.9,No
CUST1827,Female,0,No,No,34,Yes,Fiber optic,One year,30.56,1039.04,No
CUST1828,Female,0,No,No,1,No,DSL,Two year,38.83,38.83,No
CUST1829,Male,0,Yes,No,2,No,Fiber optic,Month-to-month,70.05,140.1,No
CUST1830,Female,0,No,Yes,20,No,DSL,Month-to-month,99.32,1986.4,No
CUST1831,Male,0,Yes,Yes,61,No,Fiber optic,Month-to-month,35.02,2136.22,No
CUST1832,Female,0,Yes,No,21,Yes,DSL,One year,85.97,1805.37,No
CUST1833,Male,0,Yes,Yes,68,No,Fiber optic,Month-to-month,52.36,3560.48,Yes
CUST1834,Female,0,Yes,Yes,12,No,DSL,Two year,54.12,649.44,No
CUST1835,Female,1,No,No,22,No,Fiber optic,Two year,86.19,1896.18,No
CUST1836,Female,1,No,Yes,20,No,Fiber optic,Month-to-month,66.7,1334.0,No
CUST1837,Female,0,No,Yes,1,Yes,Fiber optic,One year,101.2,101.2,Yes
CUST1838,Female,0,No,Yes,30,Yes,DSL,Two year,35.59,1067.7,No
CUST1839,Male,0,Yes,No,24,Yes,No,Two year,98.99,2375.76,No
CUST1840,Female,0,No,No,14,Yes,Fiber optic,One year,26.42,369.88,No
CUST1841,Female,0,Yes,Yes,36,Yes,Fiber optic,Two year,39.41,1418.76,No
CUST1842,Female,1,No,No,69,Yes,DSL,One year,85.61,5907.09,No
CUST1843,Male,1,No,No,24,No,Fiber optic,Two year,105.49,2531.76,No
CUST1844,Female,0,No,No,60,No,Fiber optic,One year,45.27,2716.2,No
CUST1845,Male,0,Yes,Yes,55,No,Fiber optic,Two year,52.72,2899.6,No
CUST1846,Female,0,Yes,Yes,24,No,Fiber optic,Month-to-month,73.71,1769.04,Yes
CUST1847,Female,0,Yes,No,24,Yes,No,Two year,41.16,987.84,No
CUST1848,Male,0,Yes,Yes,54,No,No,Two year,101.12,5460.48,No
CUST1849,Female,0,No,Yes,26,Yes,Fiber optic,Month-to-month,97.36,2531.36,No
CUST1850,Male,0,Yes,Yes,66,No,Fiber optic,Month-to-month,34.53,2278.98,No
CUST1851,Male,0,Yes,Yes,38,No,Fiber optic,Month-to-month,66.38,2522.44,No
CUST1852,Female,0,No,Yes,65,No,No,Month-to-month,97.48,6336.2,No
CUST1853,Male,1,No,No,51,Yes,No,One year,53.73,2740.23,No
CUST1854,Female,0,Yes,Yes,35,No,DSL,One year,83.31,2915.85,No
CUST1855,Female,0,No,Yes,43,Yes,DSL,Two year,25.02,1075.86,No
CUST1856,Male,0,Yes,Yes,29,Yes,Fiber optic,Two year,80.87,2345.23,No
CUST1857,Male,0,No,No,37,No,Fiber optic,Two year,35.27,1304.99,No
CUST1858,Male,0,Yes,No,58,Yes,No,One year,103.06,5977.48,No
CUST1859,Male,0,Yes,No,54,Yes,Fiber optic,Two year,55.54,2999.16,No
CUST1860,Female,1,Yes,Yes,39,No,Fiber optic,Two year,48.16,1878.24,No
CUST1861,Female,0,Yes,No,42,No,No,One year,104.09,4371.78,No
CUST1862,Male,1,Yes,No,28,No,No,Two year,25.01,700.28,No
CUST1863,Female,0,No,No,29,No,No,One year,59.66,1730.14,No
CUST1864,Female,0,Yes,No,43,No,No,One year,57.0,2451.0,No
CUST1865,Female,0,Yes,Yes,3,No,DSL,Month-to-month,48.48,145.44,Yes
CUST1866,Female,0,Yes,No,10,Yes,No,Month-to-month,111.18,1111.8,No
CUST1867,Male,0,Yes,No,59,No,No,One year,95.09,5610.31,No
CUST1868,Male,0,Yes,Yes,14,No,Fiber optic,One year,26.39,369.46,No
CUST1869,Female,0,No,Yes,47,Yes,Fiber optic,Month-to-month,91.47,4299.09,No
CUST1870,Male,1,No,No,42,No,Fiber optic,Two year,72.73,3054.66,No
CUST1871,Male,1,Yes,Yes,32,Yes,DSL,Two year,110.09,3522.88,No
CUST1872,Male,1,No,No,32,No,No,Two year,51.29,1641.28,No
CUST1873,Female,0,Yes,Yes,42,No,No,One year,77.42,3251.64,No
CUST1874,Female,0,No,Yes,32,Yes,DSL,Month-to-month,70.08,2242.56,Yes
CUST1875,Female,0,No,No,26,No,No,Two year,68.96,1792.96,No
CUST1876,Male,0,Yes,Yes,1,Yes,Fiber optic,Month-to-month,65.61,65.61,No
CUST1877,Female,0,No,No,56,No,DSL,Month-to-month,40.56,2271.36,No
CUST1878,Female,0,No,Yes,2,No,No,One year,95.57,191.14,No
CUST1879,Male,0,Yes,No,30,Yes,DSL,Two year,65.13,1953.9,No
CUST1880,Female,0,Yes,Yes,71,No,DSL,Month-to-month,115.85,8225.35,No
CUST1881,Female,1,No,Yes,52,No,No,One year,46.08,2396.16,No
CUST1882,Male,0,No,Yes,9,Yes,Fiber optic,One year,88.27,794.43,Yes
CUST1883,Male,0,No,Yes,22,No,No,One year,114.07,2509.54,No
CUST1884,Male,0,Yes,Yes,34,Yes,No,Two year,86.35,2935.9,No
CUST1885,Female,1,No,No,49,No,Fiber optic,Two year,107.13,5249.37,No
CUST1886,Female,0,No,Yes,1,Yes,No,One year,102.75,102.75,No
CUST1887,Female,0,No,No,53,No,No,Two year,56.01,2968.53,No
CUST1888,Male,1,Yes,No,40,Yes,No,Two year,80.01,3200.4,No
CUST1889,Male,1,Yes,No,45,Yes,DSL,Month-to-month,35.63,1603.35,Yes
CUST1890,Female,0,Yes,Yes,68,No,DSL,One year,73.55,5001.4,No
CUST1891,Female,0,Yes,No,9,No,DSL,One year,43.04,387.36,Yes
CUST1892,Male,0,No,Yes,22,Yes,No,Two year,94.37,2076.14,No
CUST1893,Male,0,Yes,No,18,No,Fiber optic,One year,72.81,1310.58,No
CUST1894,Male,0,No,No,43,Yes,DSL,One year,61.12,2628.16,No
CUST1895,Male,1,No,No,39,No,Fiber optic,One year,46.88,1828.32,No
CUST1896,Female,0,No,No,6,No,No,Two year,119.87,719.22,No
CUST1897,Male,0,No,No,48,Yes,DSL,Two year,27.17,1304.16,No
CUST1898,Female,0,Yes,Yes,7,Yes,No,Two year,24.36,170.52,Yes
CUST1899,Female,0,Yes,No,69,No,Fiber optic,Month-to-month,41.73,2879.37,No
CUST1900,Female,0,Yes,No,16,No,DSL,One year,117.11,1873.76,No
CUST1901,Male,0,Yes,Yes,1,No,DSL,Month-to-month,117.92,117.92,Yes
CUST1902,Male,0,Yes,Yes,37,No,DSL,Two year,85.49,3163.13,No
CUST1903,Male,0,No,Yes,37,No,DSL,Month-to-month,108.01,3996.37,No
CUST1904,Male,0,Yes,No,64,Yes,Fiber optic,One year,41.4,2649.6,No
CUST1905,Female,0,Yes,No,62,No,DSL,One year,117.2,7266.4,No
CUST1906,Male,1,Yes,No,61,No,No,Two year,34.28,2091.08,No
CUST1907,Male,0,Yes,No,33,Yes,DSL,Two year,30.11,993.63,No
CUST1908,Female,0,No,No,66,Yes,Fiber optic,Month-to-month,31.22,2060.52,No
CUST1909,Male,0,No,No,30,Yes,DSL,Two year,77.31,2319.3,No
CUST1910,Female,0,No,Yes,20,No,Fiber optic,Month-to-month,98.1,1962.0,No
CUST1911,Female,0,No,Yes,60,Yes,Fiber optic,One year,56.67,3400.2,No
CUST1912,Female,0,No,No,24,Yes,No,One year,117.79,2826.96,No
CUST1913,Female,1,Yes,No,4,Yes,DSL,One year,63.44,253.76,No
CUST1914,Female,0,No,No,37,Yes,DSL,One year,35.04,1296.48,No
CUST1915,Female,0,No,No,4,No,DSL,One year,66.6,266.4,Yes
CUST1916,Female,0,No,No,18,No,No,Month-to-month,87.9,1582.2,No
CUST1917,Female,1,Yes,Yes,66,No,No,One year,103.22,6812.52,No
CUST1918,Male,0,Yes,Yes,48,Yes,Fiber optic,Month-to-month,65.88,3162.24,No
CUST1919,Male,0,No,No,33,Yes,Fiber optic,One year,79.36,2618.88,No
CUST1920,Male,0,Yes,Yes,58,Yes,Fiber optic,Month-to-month,46.73,2710.34,No
CUST1921,Male,0,Yes,No,28,Yes,No,Month-to-month,84.59,2368.52,Yes
CUST1922,Female,1,No,No,35,Yes,No,Month-to-month,118.6,4151.0,No
CUST1923,Male,0,Yes,No,10,Yes,No,Two year,24.91,249.1,No
CUST1924,Female,0,Yes,Yes,65,No,Fiber optic,Month-to-month,108.65,7062.25,Yes
CUST1925,Male,1,Yes,Yes,42,No,No,Month-to-month,76.23,3201.66,No
CUST1926,Male,1,No,No,9,Yes,Fiber optic,One year,45.21,406.89,No
CUST1927,Male,1,No,Yes,60,No,Fiber optic,Month-to-month,115.49,6929.4,No
CUST1928,Female,0,No,Yes,15,Yes,DSL,Month-to-month,68.34,1025.1,No
CUST1929,Male,0,Yes,No,57,Yes,DSL,Two year,53.17,3030.69,No
CUST1930,Female,0,No,Yes,69,No,DSL,One year,38.15,2632.35,No
CUST1931,Female,0,Yes,Yes,22,Yes,Fiber optic,Two year,44.45,977.9,No
CUST1932,Male,0,Yes,No,64,No,DSL,Two year,103.28,6609.92,No
CUST1933,Male,0,Yes,No,41,Yes,DSL,Two year,81.44,3339.04,No
CUST1934,Male,0,No,Yes,71,Yes,DSL,Month-to-month,111.32,7903.72,Yes
CUST1935,Female,0,No,No,56,No,No,Two year,43.2,2419.2,No
CUST1936,Male,0,No,Yes,23,Yes,Fiber optic,Two year,32.11,738.53,No
CUST1937,Female,0,No,No,25,Yes,DSL,One year,20.61,515.25,No
CUST1938,Female,1,Yes,No,6,Yes,No,One year,70.79,424.74,No
CUST1939,Male,0,No,No,34,No,No,One year,119.83,4074.22,No
CUST1940,Male,0,Yes,No,63,Yes,No,One year,89.5,5638.5,No
CUST1941,Female,0,No,Yes,9,Yes,DSL,Two year,50.84,457.56,No
CUST1942,Female,0,No,No,60,Yes,No,One year,107.69,6461.4,No
CUST1943,Female,0,No,No,49,No,Fiber optic,Month-to-month,98.17,4810.33,Yes
CUST1944,Male,0,Yes,No,51,No,No,Two year,21.54,1098.54,No
CUST1945,Female,0,Yes,Yes,60,No,No,One year,101.69,6101.4,No
CUST1946,Male,0,Yes,Yes,70,No,No,Two year,50.05,3503.5,No
CUST1947,Female,0,Yes,No,37,No,No,One year,34.97,1293.89,No
CUST1948,Female,0,Yes,No,31,Yes,Fiber optic,Two year,42.63,1321.53,No
CUST1949,Male,1,No,No,41,No,DSL,One year,66.86,2741.26,No
CUST1950,Female,1,Yes,No,62,No,Fiber optic,Month-to-month,62.49,3874.38,No
CUST1951,Male,0,Yes,No,58,Yes,Fiber optic,One year,48.89,2835.62,No
CUST1952,Male,0,Yes,No,14,No,DSL,Two year,37.22,521.08,No
CUST1953,Female,0,Yes,Yes,36,Yes,No,Two year,96.22,3463.92,No
CUST1954,Male,1,No,No,36,No,DSL,Month-to-month,119.01,4284.36,Yes
CUST1955,Male,0,Yes,No,8,Yes,DSL,Two year,97.78,782.24,Yes
CUST1956,Female,0,No,No,26,Yes,Fiber optic,Month-to-month,49.59,1289.34,No
CUST1957,Male,1,No,No,36,No,DSL,Two year,44.48,1601.28,No
CUST1958,Male,0,No,No,48,No,No,Two year,41.77,2004.96,No
CUST1959,Male,1,Yes,No,28,Yes,Fiber optic,Month-to-month,33.67,942.76,No
CUST1960,Female,0,No,Yes,68,Yes,No,Two year,75.13,5108.84,No
CUST1961,Male,0,Yes,Yes,62,Yes,Fiber optic,Two year,80.54,4993.48,No
CUST1962,Female,0,Yes,Yes,51,Yes,No,Month-to-month,90.55,4618.05,No
CUST1963,Female,1,Yes,Yes,42,Yes,DSL,One year,88.02,3696.84,No
CUST1964,Male,1,Yes,Yes,29,Yes,DSL,Month-to-month,49.23,1427.67,Yes
CUST1965,Male,0,Yes,Yes,10,Yes,DSL,Two year,53.03,530.3,No
CUST1966,Male,0,No,No,39,No,No,One year,88.15,3437.85,No
CUST1967,Female,0,No,No,1,Yes,Fiber optic,One year,54.94,54.94,No
CUST1968,Male,1,Yes,No,39,No,Fiber optic,One year,41.26,1609.14,No
CUST1969,Male,0,No,No,21,No,Fiber optic,Month-to-month,57.43,1206.03,No
CUST1970,Male,0,Yes,No,65,Yes,DSL,One year,47.21,3068.65,No
CUST1971,Male,0,No,No,15,Yes,No,One year,28.83,432.45,No
CUST1972,Male,0,No,Yes,4,No,Fiber optic,One year,103.01,412.04,Yes
CUST1973,Female,0,No,No,60,Yes,No,Two year,105.31,6318.6,No
CUST1974,Female,0,No,Yes,61,Yes,Fiber optic,Month-to-month,41.98,2560.78,Yes
CUST1975,Male,0,No,Yes,20,No,DSL,Month-to-month,26.48,529.6,No
CUST1976,Male,1,Yes,No,10,No,No,Two year,93.88,938.8,Yes
CUST1977,Male,0,Yes,No,34,No,Fiber optic,One year,41.15,1399.1,No
CUST1978,Male,0,No,No,48,Yes,Fiber optic,Two year,59.34,2848.32,No
CUST1979,Female,1,Yes,No,33,Yes,Fiber optic,Two year,26.41,871.53,No
CUST1980,Male,0,No,No,61,No,Fiber optic,One year,42.63,2600.43,No
CUST1981,Female,0,Yes,No,10,Yes,DSL,One year,99.29,992.9,No
CUST1982,Female,0,No,No,54,No,Fiber optic,Month-to-month,100.44,5423.76,No
