Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
LP001529,Male,No,0,Not Graduate,No,23735,12544,138.0,360,1.0,Semiurban,Y
LP001530,Female,Yes,1,Graduate,Yes,13156,21596,668.0,60,0.0,Urban,N
LP001531,Male,No,1,Graduate,No,28682,30933,350.0,120,0.0,Urban,N
LP001532,Female,Yes,0,Graduate,Yes,71295,1829,275.0,36,1.0,Rural,Y
LP001533,Male,No,1,Not Graduate,Yes,6792,16338,346.0,60,0.0,Urban,N
LP001534,Female,No,2,Not Graduate,No,13706,36507,483.0,120,1.0,Rural,Y
LP001535,Male,No,0,Graduate,No,42387,6276,423.0,240,0.0,Urban,N
LP001536,Male,No,1,Not Graduate,Yes,38146,22000,299.0,180,0.0,Rural,N
LP001537,Male,Yes,0,Graduate,No,9289,15237,180.0,36,0.0,Semiurban,N
LP001538,Male,Yes,2,Graduate,No,70059,16284,447.0,360,1.0,Urban,Y
LP001539,Male,Yes,1,Not Graduate,No,79746,35575,309.0,300,0.0,Urban,Y
LP001540,Male,No,0,Graduate,Yes,46258,2919,157.0,360,1.0,Rural,Y
LP001541,Female,Yes,2,Graduate,Yes,66083,11196,668.0,360,1.0,Rural,Y
LP001542,Female,No,1,Not Graduate,Yes,47524,26872,273.0,120,1.0,Urban,Y
LP001543,Male,No,0,Graduate,Yes,34695,30538,103.0,240,1.0,Rural,N
LP001544,Male,Yes,2,Graduate,No,69746,5756,425.0,240,0.0,Urban,N
LP001545,Male,Yes,2,Not Graduate,Yes,31267,6707,265.0,480,1.0,Semiurban,Y
LP001546,Female,No,2,Graduate,No,53256,26912,523.0,360,0.0,Rural,Y
LP001547,Male,No,3+,Graduate,Yes,61016,27032,687.0,360,1.0,Urban,Y
LP001548,Male,No,2,Not Graduate,Yes,22262,23260,358.0,180,0.0,Semiurban,N
LP001549,Male,No,2,Graduate,No,78316,12596,213.0,60,1.0,Urban,Y
LP001550,Female,No,1,Not Graduate,Yes,31250,24636,698.0,300,0.0,Urban,Y
LP001551,Male,No,3+,Not Graduate,Yes,17308,19959,352.0,12,1.0,Semiurban,Y
LP001552,Female,Yes,2,Not Graduate,Yes,66982,18958,473.0,480,1.0,Rural,Y
LP001553,Male,Yes,1,Not Graduate,No,65973,3382,547.0,84,0.0,Semiurban,N
LP001554,Male,No,1,Graduate,Yes,51155,3764,37.0,480,0.0,Urban,N
LP001555,Female,Yes,0,Not Graduate,No,33487,15150,647.0,36,0.0,Semiurban,N
LP001556,Male,Yes,0,Graduate,No,21252,3424,384.0,120,0.0,Urban,N
LP001557,Male,Yes,3+,Graduate,Yes,63823,14271,113.0,240,1.0,Semiurban,N
LP001558,Male,Yes,1,Not Graduate,Yes,25368,10995,342.0,12,0.0,Rural,N
LP001559,Female,Yes,2,Not Graduate,Yes,52974,13582,77.0,84,1.0,Semiurban,Y
LP001560,Female,Yes,2,Not Graduate,Yes,47733,13332,115.0,60,0.0,Semiurban,N
LP001561,Male,Yes,1,Graduate,No,39691,197,110.0,84,0.0,Rural,N
LP001562,Male,Yes,3+,Graduate,No,19085,2688,270.0,180,1.0,Urban,Y
LP001563,Female,No,2,Graduate,Yes,68905,7098,672.0,480,0.0,Semiurban,Y
LP001564,Female,Yes,3+,Not Graduate,Yes,66417,22513,560.0,180,0.0,Urban,N
LP001565,Male,No,1,Graduate,Yes,45419,9062,297.0,12,0.0,Semiurban,N
LP001566,Male,Yes,3+,Not Graduate,No,76921,509,145.0,60,0.0,Rural,N
LP001567,Male,No,0,Not Graduate,Yes,8909,12225,498.0,12,0.0,Semiurban,N
LP001568,Female,No,3+,Graduate,Yes,23638,27032,697.0,12,0.0,Urban,Y
LP001569,Female,Yes,3+,Not Graduate,Yes,60365,28967,75.0,12,0.0,Urban,N
LP001570,Female,No,2,Graduate,No,9699,18272,159.0,60,0.0,Rural,N
LP001571,Female,Yes,3+,Graduate,No,29668,31346,286.0,36,0.0,Urban,N
LP001572,Male,Yes,2,Graduate,Yes,72949,35018,220.0,84,0.0,Rural,Y
LP001573,Female,Yes,2,Graduate,No,66757,37439,358.0,240,1.0,Rural,Y
LP001574,Female,Yes,0,Not Graduate,Yes,57275,5010,636.0,36,0.0,Urban,Y
LP001575,Female,No,2,Graduate,Yes,73131,984,656.0,36,0.0,Urban,N
LP001576,Male,Yes,1,Not Graduate,No,56672,33563,155.0,240,0.0,Rural,N
LP001577,Male,No,2,Graduate,Yes,35164,38857,373.0,360,0.0,Urban,N
LP001578,Male,No,1,Graduate,No,43665,847,686.0,60,1.0,Rural,Y
LP001579,Male,Yes,2,Not Graduate,No,41233,22101,236.0,480,0.0,Semiurban,N
LP001580,Female,No,1,Graduate,Yes,55645,19377,654.0,300,0.0,Urban,N
LP001581,Female,No,0,Graduate,Yes,65760,7627,298.0,180,1.0,Urban,Y
LP001582,Male,No,3+,Graduate,Yes,2138,37225,338.0,180,0.0,Rural,N
LP001583,Male,Yes,2,Not Graduate,Yes,62747,37339,403.0,60,0.0,Semiurban,N
LP001584,Male,No,0,Graduate,Yes,31181,12591,563.0,480,1.0,Semiurban,Y
LP001585,Female,Yes,0,Graduate,No,68769,26808,147.0,360,1.0,Urban,Y
LP001586,Female,Yes,2,Graduate,No,49084,26888,432.0,360,0.0,Rural,N
LP001587,Female,Yes,2,Not Graduate,No,45089,9629,261.0,84,0.0,Rural,Y
LP001588,Female,Yes,1,Not Graduate,No,14006,26796,424.0,480,0.0,Urban,N
LP001589,Male,No,2,Not Graduate,No,49045,19538,515.0,180,0.0,Semiurban,N
LP001590,Male,No,2,Not Graduate,Yes,57576,25482,354.0,120,0.0,Rural,N
LP001591,Female,No,1,Graduate,No,45898,20825,585.0,84,1.0,Rural,Y
LP001592,Female,Yes,1,Not Graduate,Yes,46457,1095,188.0,36,0.0,Urban,N
LP001593,Male,Yes,2,Not Graduate,Yes,35983,34574,222.0,84,1.0,Urban,Y
LP001594,Male,Yes,2,Not Graduate,No,8104,8399,446.0,240,1.0,Semiurban,Y
LP001595,Male,No,2,Not Graduate,No,35151,9557,488.0,60,0.0,Semiurban,N
LP001596,Female,Yes,3+,Graduate,No,79850,5501,161.0,60,0.0,Rural,N
LP001597,Male,No,3+,Graduate,Yes,48488,29660,421.0,60,0.0,Urban,Y
LP001598,Female,No,0,Not Graduate,Yes,42894,10255,131.0,360,1.0,Urban,Y
LP001599,Male,Yes,0,Not Graduate,Yes,71314,24821,614.0,12,1.0,Urban,N
LP001600,Female,Yes,2,Not Graduate,No,37086,24452,602.0,120,1.0,Semiurban,Y
LP001601,Male,No,1,Not Graduate,Yes,56488,15761,628.0,360,0.0,Semiurban,Y
LP001602,Male,No,2,Graduate,Yes,6458,21551,587.0,240,0.0,Rural,N
LP001603,Male,Yes,2,Graduate,No,35232,14015,251.0,12,1.0,Urban,Y
LP001604,Male,Yes,0,Not Graduate,Yes,75341,19865,314.0,84,0.0,Semiurban,N
LP001605,Male,Yes,2,Not Graduate,Yes,21781,17861,144.0,180,1.0,Urban,Y
LP001606,Male,Yes,2,Not Graduate,No,53294,22669,167.0,120,0.0,Semiurban,N
LP001607,Female,No,0,Not Graduate,Yes,3064,2497,160.0,36,0.0,Urban,N
LP001608,Male,Yes,0,Not Graduate,No,42451,5850,464.0,12,0.0,Rural,N
LP001609,Female,No,1,Not Graduate,No,68387,1787,562.0,84,1.0,Semiurban,Y
LP001610,Male,Yes,1,Not Graduate,Yes,69730,31542,342.0,480,1.0,Semiurban,Y
LP001611,Male,Yes,1,Graduate,Yes,49335,28787,471.0,120,0.0,Rural,N
LP001612,Male,No,3+,Graduate,No,62823,35329,477.0,84,1.0,Rural,Y
LP001613,Male,Yes,3+,Graduate,Yes,55761,19330,34.0,60,1.0,Urban,Y
LP001614,Female,No,2,Not Graduate,Yes,73173,28684,174.0,480,1.0,Semiurban,Y
LP001615,Male,Yes,1,Graduate,No,78683,16288,374.0,300,0.0,Urban,N
LP001616,Male,No,0,Not Graduate,No,54975,33683,447.0,180,0.0,Urban,N
LP001617,Male,No,1,Not Graduate,No,49706,25468,105.0,60,0.0,Urban,N
LP001618,Female,No,2,Not Graduate,No,37629,22755,402.0,180,1.0,Semiurban,N
LP001619,Female,Yes,3+,Graduate,No,34842,7313,475.0,480,1.0,Rural,Y
LP001620,Male,No,3+,Graduate,No,62802,10988,275.0,300,1.0,Urban,Y
LP001621,Male,No,2,Not Graduate,Yes,71709,28965,131.0,240,1.0,Semiurban,Y
LP001622,Male,Yes,1,Graduate,Yes,74317,19199,543.0,12,1.0,Urban,Y
LP001623,Male,No,2,Graduate,No,29353,21669,206.0,180,1.0,Rural,N
LP001624,Female,No,2,Graduate,No,46509,37361,49.0,12,0.0,Rural,N
LP001625,Female,Yes,3+,Graduate,No,43934,976,129.0,84,0.0,Semiurban,N
LP001626,Female,Yes,3+,Not Graduate,No,54669,17133,433.0,480,0.0,Semiurban,N
LP001627,Female,Yes,3+,Not Graduate,No,58772,3555,12.0,60,0.0,Rural,N
LP001628,Female,No,2,Graduate,Yes,40610,21183,263.0,240,1.0,Semiurban,Y
LP001629,Female,No,1,Graduate,No,73813,19399,651.0,36,1.0,Rural,N
LP001630,Male,No,2,Graduate,Yes,19139,11818,476.0,84,1.0,Urban,Y
LP001631,Male,Yes,1,Not Graduate,No,30928,30928,191.0,120,1.0,Rural,Y
LP001632,Male,Yes,1,Graduate,Yes,5251,3028,115.0,36,0.0,Urban,N
LP001633,Female,No,2,Not Graduate,Yes,1224,25587,507.0,360,0.0,Semiurban,N
LP001634,Male,No,1,Graduate,No,16549,5239,455.0,36,0.0,Urban,N
LP001635,Female,Yes,1,Graduate,No,34445,17632,185.0,180,0.0,Rural,N
LP001636,Male,No,2,Not Graduate,No,68885,11399,80.0,300,0.0,Semiurban,N
LP001637,Female,No,3+,Not Graduate,Yes,77119,27547,78.0,240,1.0,Semiurban,Y
LP001638,Male,Yes,2,Not Graduate,No,63392,34173,589.0,180,1.0,Rural,Y
LP001639,Male,No,3+,Not Graduate,No,40718,22538,131.0,300,0.0,Semiurban,N
LP001640,Female,Yes,1,Graduate,Yes,79177,15369,400.0,120,0.0,Rural,N
LP001641,Male,No,3+,Not Graduate,Yes,76663,16698,235.0,480,1.0,Urban,Y
LP001642,Female,No,3+,Not Graduate,No,71508,34880,376.0,360,0.0,Urban,N
LP001643,Male,No,0,Not Graduate,No,50233,31635,466.0,36,1.0,Semiurban,Y
LP001644,Male,No,0,Graduate,No,22978,29316,191.0,180,1.0,Rural,Y
LP001645,Male,Yes,3+,Not Graduate,No,12955,32367,235.0,480,1.0,Rural,Y
LP001646,Male,Yes,0,Graduate,No,4439,36438,80.0,240,0.0,Urban,N
LP001647,Male,No,3+,Graduate,No,52702,18293,520.0,360,0.0,Urban,N
LP001648,Female,No,0,Not Graduate,No,13755,12288,16.0,120,1.0,Semiurban,Y
LP001649,Female,No,1,Graduate,Yes,8567,4463,80.0,180,1.0,Rural,Y
LP001650,Female,Yes,2,Not Graduate,Yes,74322,6774,54.0,360,1.0,Semiurban,Y
LP001651,Male,No,0,Graduate,Yes,10723,35191,158.0,480,1.0,Semiurban,Y
LP001652,Female,Yes,2,Graduate,Yes,77919,32509,601.0,180,1.0,Semiurban,Y
LP001653,Female,Yes,0,Not Graduate,No,27860,11454,490.0,12,1.0,Rural,Y
LP001654,Male,No,3+,Not Graduate,No,2052,31347,417.0,84,1.0,Urban,Y
LP001655,Male,Yes,0,Graduate,Yes,3753,19654,183.0,84,0.0,Rural,N
LP001656,Male,Yes,0,Not Graduate,Yes,74122,25829,435.0,60,1.0,Rural,Y
LP001657,Female,Yes,2,Not Graduate,No,69734,34221,663.0,300,1.0,Rural,Y
LP001658,Female,Yes,2,Graduate,No,1910,32963,679.0,180,0.0,Semiurban,N
LP001659,Male,Yes,0,Graduate,Yes,27842,8981,245.0,240,0.0,Semiurban,N
LP001660,Female,Yes,2,Graduate,Yes,14242,11259,603.0,360,1.0,Rural,Y
LP001661,Female,Yes,0,Not Graduate,Yes,71030,36321,695.0,300,0.0,Semiurban,N
LP001662,Female,Yes,3+,Graduate,Yes,8415,30380,148.0,60,1.0,Semiurban,Y
LP001663,Female,Yes,3+,Not Graduate,No,46345,37698,72.0,84,1.0,Urban,Y
LP001664,Male,Yes,1,Graduate,No,15066,35348,287.0,12,0.0,Rural,N
LP001665,Male,Yes,2,Not Graduate,No,40799,26107,58.0,84,1.0,Rural,Y
LP001666,Male,No,0,Not Graduate,Yes,12412,24549,223.0,360,0.0,Semiurban,N
LP001667,Female,Yes,3+,Graduate,No,57284,33172,645.0,120,0.0,Rural,Y
LP001668,Male,No,1,Graduate,Yes,44272,27323,44.0,60,0.0,Rural,N
LP001669,Male,No,1,Not Graduate,No,14023,8144,659.0,36,0.0,Rural,N
LP001670,Female,No,0,Graduate,Yes,47161,19228,606.0,180,1.0,Rural,N
LP001671,Male,No,1,Graduate,Yes,4337,2336,439.0,84,1.0,Semiurban,Y
LP001672,Female,Yes,1,Not Graduate,No,76797,14013,513.0,180,1.0,Urban,Y
LP001673,Male,Yes,0,Not Graduate,No,76672,89,576.0,60,1.0,Semiurban,N
LP001674,Female,Yes,1,Graduate,No,31697,21446,257.0,60,0.0,Urban,N
LP001675,Male,No,1,Graduate,Yes,36530,29996,476.0,12,0.0,Rural,N
LP001676,Male,Yes,0,Graduate,Yes,23873,30137,518.0,360,0.0,Rural,N
LP001677,Male,No,0,Graduate,Yes,70466,28149,402.0,240,0.0,Rural,N
LP001678,Female,No,3+,Graduate,No,13610,9809,448.0,360,1.0,Rural,Y
LP001679,Female,No,1,Not Graduate,Yes,20529,30080,166.0,12,0.0,Rural,Y
LP001680,Male,No,3+,Graduate,No,56170,9717,102.0,300,0.0,Rural,N
LP001681,Female,Yes,3+,Not Graduate,Yes,44868,13560,494.0,36,0.0,Rural,N
LP001682,Female,No,2,Graduate,No,8952,26271,447.0,60,0.0,Urban,N
LP001683,Female,Yes,0,Graduate,Yes,7795,28266,174.0,12,0.0,Semiurban,N
LP001684,Male,Yes,2,Graduate,No,37133,36809,64.0,240,1.0,Rural,Y
LP001685,Male,No,0,Not Graduate,No,1988,32688,463.0,120,1.0,Rural,Y
LP001686,Male,Yes,2,Graduate,Yes,38566,25328,378.0,60,1.0,Rural,Y
LP001687,Female,No,0,Not Graduate,Yes,72370,715,386.0,84,0.0,Urban,N
LP001688,Male,No,1,Not Graduate,Yes,26821,15163,403.0,480,0.0,Rural,N
LP001689,Male,Yes,1,Graduate,Yes,62999,18825,399.0,180,0.0,Semiurban,N
LP001690,Male,Yes,3+,Graduate,No,72630,24523,360.0,180,0.0,Urban,N
LP001691,Male,Yes,2,Graduate,Yes,56597,38036,90.0,36,1.0,Urban,Y
LP001692,Male,Yes,3+,Graduate,No,52875,24444,554.0,240,1.0,Rural,Y
LP001693,Male,Yes,2,Not Graduate,Yes,40532,26227,71.0,36,0.0,Urban,N
LP001694,Female,No,0,Not Graduate,Yes,41103,23780,522.0,360,0.0,Rural,N
LP001695,Male,Yes,0,Graduate,No,23686,16033,563.0,36,1.0,Semiurban,Y
LP001696,Male,Yes,2,Not Graduate,Yes,6332,11952,615.0,120,1.0,Semiurban,Y
LP001697,Male,No,2,Graduate,Yes,66158,19285,156.0,300,1.0,Urban,Y
LP001698,Female,No,1,Not Graduate,Yes,25882,19976,527.0,300,0.0,Urban,N
LP001699,Male,No,2,Graduate,Yes,16434,24758,316.0,84,0.0,Rural,Y
LP001700,Female,Yes,1,Graduate,Yes,10525,29610,513.0,240,0.0,Urban,Y
LP001701,Female,No,2,Not Graduate,Yes,58921,23049,106.0,300,1.0,Semiurban,Y
LP001702,Female,No,1,Not Graduate,No,48859,39600,310.0,300,0.0,Urban,N
LP001703,Male,No,3+,Not Graduate,No,65209,32851,50.0,120,0.0,Semiurban,N
LP001704,Female,Yes,1,Graduate,Yes,26549,16469,324.0,480,1.0,Rural,Y
LP001705,Male,Yes,3+,Not Graduate,No,55962,9934,392.0,36,1.0,Semiurban,Y
LP001706,Male,No,1,Graduate,Yes,20989,9132,112.0,36,1.0,Urban,Y
LP001707,Female,Yes,0,Graduate,Yes,55081,17420,344.0,120,0.0,Semiurban,N
LP001708,Female,Yes,1,Graduate,Yes,23938,17784,598.0,84,0.0,Semiurban,N
LP001709,Male,Yes,2,Graduate,No,12156,36248,644.0,84,1.0,Urban,Y
LP001710,Male,No,3+,Not Graduate,No,9515,38517,40.0,60,0.0,Rural,N
LP001711,Female,No,2,Graduate,Yes,53878,37481,687.0,360,0.0,Semiurban,N
LP001712,Male,No,2,Graduate,Yes,63028,724,290.0,300,0.0,Urban,N
LP001713,Male,No,0,Graduate,Yes,6206,32955,38.0,84,1.0,Semiurban,Y
LP001714,Female,No,1,Not Graduate,No,45426,22761,689.0,240,1.0,Semiurban,Y
LP001715,Male,Yes,0,Not Graduate,No,59807,30471,401.0,300,1.0,Semiurban,Y
LP001716,Male,Yes,1,Not Graduate,Yes,77408,39369,40.0,180,1.0,Rural,Y
LP001717,Male,No,2,Graduate,Yes,17210,35540,573.0,36,0.0,Semiurban,N
LP001718,Male,Yes,1,Not Graduate,Yes,7373,37380,157.0,300,0.0,Urban,N
LP001719,Female,No,0,Not Graduate,Yes,31723,35348,84.0,60,1.0,Urban,Y
LP001720,Male,Yes,3+,Graduate,No,20473,19323,415.0,84,1.0,Semiurban,Y
LP001721,Female,Yes,0,Graduate,No,75813,1138,589.0,84,0.0,Rural,N
LP001722,Female,No,0,Not Graduate,No,75070,7211,282.0,240,0.0,Urban,N
LP001723,Male,No,0,Not Graduate,No,43732,24024,557.0,300,1.0,Rural,Y
LP001724,Male,Yes,3+,Graduate,Yes,79430,32148,655.0,360,0.0,Rural,N
LP001725,Male,Yes,2,Not Graduate,No,66351,24936,69.0,12,1.0,Urban,Y
LP001726,Male,No,0,Graduate,Yes,30707,32981,139.0,12,0.0,Urban,N
LP001727,Female,Yes,0,Graduate,No,9943,18232,521.0,240,1.0,Rural,Y
LP001728,Male,No,0,Graduate,No,7602,605,68.0,84,0.0,Semiurban,N
LP001729,Female,No,3+,Graduate,No,55899,15424,388.0,480,1.0,Rural,Y
LP001730,Male,No,3+,Not Graduate,Yes,65873,16749,355.0,300,1.0,Urban,Y
LP001731,Male,Yes,3+,Graduate,No,58198,17612,450.0,120,0.0,Rural,N
LP001732,Female,No,2,Graduate,No,28093,33666,551.0,12,1.0,Urban,Y
LP001733,Female,No,1,Not Graduate,No,40608,28858,407.0,36,0.0,Semiurban,Y
LP001734,Female,No,2,Not Graduate,No,62281,27640,15.0,480,1.0,Semiurban,Y
LP001735,Female,No,2,Not Graduate,No,60947,21764,399.0,60,1.0,Semiurban,N
LP001736,Female,Yes,2,Graduate,No,26092,16473,143.0,36,1.0,Semiurban,Y
LP001737,Male,No,1,Graduate,Yes,27375,2440,28.0,360,1.0,Semiurban,Y
LP001738,Female,No,0,Graduate,Yes,40308,13461,335.0,240,1.0,Urban,Y
LP001739,Female,Yes,3+,Not Graduate,Yes,62327,5563,442.0,36,1.0,Rural,Y
LP001740,Male,No,2,Not Graduate,Yes,76262,11403,662.0,240,0.0,Semiurban,N
LP001741,Male,No,3+,Graduate,No,47608,16676,382.0,480,1.0,Urban,Y
LP001742,Female,No,3+,Graduate,Yes,16889,26065,151.0,12,0.0,Rural,N
LP001743,Male,No,3+,Graduate,Yes,51224,11361,402.0,120,0.0,Rural,N
LP001744,Male,Yes,0,Not Graduate,Yes,4477,20649,491.0,120,0.0,Semiurban,N
LP001745,Male,Yes,3+,Not Graduate,No,3488,5429,645.0,360,0.0,Semiurban,N
LP001746,Male,Yes,3+,Graduate,No,945,9282,499.0,84,0.0,Rural,Y
LP001747,Male,Yes,0,Not Graduate,No,78021,11821,329.0,84,0.0,Rural,N
LP001748,Male,Yes,3+,Not Graduate,Yes,56753,8342,420.0,180,1.0,Urban,Y
LP001749,Female,Yes,1,Not Graduate,Yes,41923,14653,362.0,36,0.0,Semiurban,Y
LP001750,Female,No,1,Not Graduate,No,79957,5434,440.0,480,1.0,Rural,Y
LP001751,Male,Yes,2,Graduate,No,48279,983,11.0,180,1.0,Rural,N
LP001752,Female,No,1,Graduate,Yes,76128,1819,139.0,240,1.0,Semiurban,Y
LP001753,Female,No,1,Not Graduate,Yes,34976,17360,83.0,84,1.0,Urban,Y
LP001754,Male,Yes,1,Not Graduate,No,25946,6460,332.0,480,1.0,Urban,Y
LP001755,Male,No,0,Graduate,No,42737,35546,486.0,360,0.0,Semiurban,N
LP001756,Male,No,1,Not Graduate,Yes,63028,13916,168.0,120,1.0,Urban,Y
LP001757,Male,No,3+,Not Graduate,No,35298,18955,25.0,60,1.0,Urban,Y
LP001758,Female,Yes,2,Graduate,No,31022,9378,403.0,360,0.0,Urban,N
LP001759,Male,No,3+,Not Graduate,No,26125,36669,364.0,12,0.0,Rural,N
LP001760,Female,Yes,3+,Graduate,No,37969,3439,40.0,300,1.0,Rural,Y
LP001761,Male,Yes,1,Not Graduate,No,76041,27140,491.0,12,0.0,Urban,N
LP001762,Female,No,2,Not Graduate,Yes,19243,16213,163.0,480,0.0,Semiurban,N
LP001763,Male,Yes,3+,Not Graduate,Yes,29514,29888,632.0,300,1.0,Semiurban,Y
LP001764,Male,No,2,Not Graduate,No,26812,38252,618.0,120,1.0,Semiurban,Y
LP001765,Male,Yes,1,Not Graduate,Yes,12236,36175,612.0,240,1.0,Urban,Y
LP001766,Male,Yes,3+,Not Graduate,Yes,44083,28328,666.0,300,1.0,Semiurban,Y
LP001767,Female,Yes,0,Not Graduate,No,64988,33540,523.0,12,0.0,Rural,N
LP001768,Male,Yes,3+,Not Graduate,No,39790,25740,350.0,12,0.0,Semiurban,N
LP001769,Female,No,3+,Graduate,Yes,50455,4953,414.0,240,1.0,Semiurban,Y
LP001770,Female,Yes,2,Graduate,Yes,39837,4594,381.0,12,1.0,Rural,Y
LP001771,Male,No,2,Graduate,Yes,32519,8840,294.0,84,1.0,Rural,Y
LP001772,Male,No,2,Graduate,No,69844,26799,568.0,180,1.0,Urban,Y
LP001773,Female,No,1,Not Graduate,No,80118,4946,585.0,36,1.0,Urban,Y
LP001774,Male,No,2,Graduate,Yes,79409,9251,229.0,480,1.0,Urban,Y
LP001775,Female,Yes,1,Graduate,No,22099,987,155.0,120,0.0,Urban,N
LP001776,Male,Yes,2,Not Graduate,Yes,39786,18574,188.0,480,1.0,Urban,Y
LP001777,Male,No,0,Not Graduate,No,46838,37391,518.0,480,0.0,Rural,N
LP001778,Male,No,2,Not Graduate,No,49238,18169,305.0,480,1.0,Rural,Y
LP001779,Female,No,1,Not Graduate,No,65921,9719,357.0,180,0.0,Rural,N
LP001780,Male,Yes,1,Not Graduate,Yes,32785,6149,499.0,120,1.0,Semiurban,Y
LP001781,Female,Yes,3+,Graduate,No,44753,29255,361.0,480,0.0,Semiurban,N
LP001782,Male,No,2,Not Graduate,No,18330,1901,89.0,300,0.0,Semiurban,N
LP001783,Female,Yes,1,Not Graduate,No,70971,18787,442.0,84,1.0,Urban,Y
LP001784,Male,Yes,3+,Not Graduate,No,40313,19369,131.0,300,1.0,Semiurban,Y
LP001785,Female,Yes,0,Graduate,No,42500,34618,297.0,60,1.0,Urban,Y
LP001786,Male,Yes,1,Not Graduate,Yes,80946,25583,478.0,240,1.0,Urban,Y
LP001787,Female,No,2,Not Graduate,No,38447,5155,518.0,120,1.0,Urban,Y
LP001788,Female,Yes,0,Graduate,No,77009,25121,602.0,120,0.0,Urban,Y
LP001789,Female,No,1,Graduate,Yes,18745,6017,488.0,180,1.0,Semiurban,N
LP001790,Female,No,2,Not Graduate,No,62843,25100,604.0,120,0.0,Rural,N
LP001791,Female,Yes,1,Graduate,No,78855,12202,447.0,12,0.0,Urban,N
LP001792,Female,No,2,Graduate,No,19762,9929,182.0,360,1.0,Semiurban,Y
LP001793,Male,Yes,3+,Not Graduate,No,64655,1080,354.0,84,1.0,Urban,Y
LP001794,Male,Yes,1,Graduate,Yes,33844,2021,113.0,120,1.0,Urban,Y
LP001795,Male,No,1,Graduate,No,5972,11379,577.0,12,1.0,Rural,Y
LP001796,Female,No,0,Not Graduate,No,19455,770,689.0,60,0.0,Urban,N
LP001797,Male,Yes,3+,Graduate,No,44555,22170,595.0,60,0.0,Rural,N
LP001798,Female,No,0,Graduate,No,61532,9933,463.0,300,0.0,Semiurban,N
LP001799,Female,No,1,Not Graduate,Yes,80912,28981,302.0,300,0.0,Urban,N
LP001800,Male,Yes,3+,Not Graduate,No,23869,12381,401.0,360,1.0,Rural,Y
LP001801,Male,Yes,2,Graduate,No,57614,7359,204.0,480,0.0,Urban,N
LP001802,Male,No,3+,Graduate,Yes,50267,23830,430.0,240,1.0,Urban,Y
LP001803,Female,No,3+,Graduate,No,3869,25934,485.0,180,0.0,Urban,N
LP001804,Male,Yes,2,Graduate,Yes,78612,11325,226.0,300,0.0,Rural,Y
LP001805,Female,Yes,1,Graduate,No,61318,23164,161.0,60,0.0,Semiurban,N
LP001806,Female,Yes,1,Not Graduate,Yes,45579,10988,45.0,480,0.0,Rural,N
LP001807,Female,Yes,0,Graduate,Yes,52481,34364,698.0,480,1.0,Semiurban,Y
LP001808,Male,No,1,Graduate,Yes,36288,26556,356.0,480,1.0,Rural,Y
LP001809,Male,Yes,1,Not Graduate,Yes,30981,8747,178.0,300,0.0,Rural,N
LP001810,Male,Yes,2,Not Graduate,No,48683,12156,318.0,60,1.0,Semiurban,Y
LP001811,Male,Yes,0,Graduate,No,61535,11763,645.0,36,0.0,Semiurban,N
LP001812,Female,Yes,3+,Graduate,Yes,10265,27635,683.0,360,0.0,Semiurban,N
LP001813,Female,Yes,0,Not Graduate,Yes,21672,37122,362.0,12,0.0,Rural,N
LP001814,Female,Yes,1,Graduate,Yes,61310,17218,258.0,480,1.0,Semiurban,N
LP001815,Female,Yes,0,Not Graduate,No,10118,9058,387.0,480,0.0,Urban,N
LP001816,Male,No,3+,Not Graduate,Yes,53958,32743,153.0,36,1.0,Urban,Y
LP001817,Male,Yes,2,Not Graduate,No,22831,17287,633.0,240,0.0,Urban,N
LP001818,Female,Yes,1,Not Graduate,No,19401,27033,497.0,12,1.0,Urban,Y
LP001819,Male,No,1,Graduate,Yes,36467,24270,100.0,120,0.0,Semiurban,N
LP001820,Female,No,3+,Not Graduate,Yes,55829,35554,189.0,360,0.0,Semiurban,N
LP001821,Female,No,2,Graduate,No,37694,19774,136.0,360,1.0,Urban,Y
LP001822,Male,No,0,Not Graduate,Yes,60763,39713,286.0,84,0.0,Semiurban,N
LP001823,Female,Yes,3+,Graduate,Yes,49480,2759,450.0,480,0.0,Urban,Y
LP001824,Male,No,0,Graduate,No,25340,12081,689.0,36,0.0,Rural,N
LP001825,Male,No,2,Not Graduate,Yes,67440,7819,267.0,360,0.0,Semiurban,N
LP001826,Female,No,2,Graduate,Yes,8388,28309,356.0,84,0.0,Rural,Y
LP001827,Male,Yes,2,Graduate,No,8165,9913,583.0,60,1.0,Semiurban,Y
LP001828,Male,Yes,2,Graduate,Yes,44793,35921,492.0,60,1.0,Semiurban,Y
LP001829,Female,Yes,0,Not Graduate,Yes,55628,28690,310.0,240,1.0,Semiurban,Y
LP001830,Male,No,3+,Graduate,No,72183,35599,220.0,36,0.0,Rural,Y
LP001831,Male,Yes,3+,Graduate,Yes,68220,22896,496.0,120,1.0,Rural,Y
LP001832,Male,Yes,0,Not Graduate,No,24941,8649,492.0,36,0.0,Urban,Y
LP001833,Male,Yes,2,Not Graduate,Yes,52241,7531,656.0,240,0.0,Rural,N
LP001834,Male,No,2,Graduate,No,13884,21696,559.0,240,1.0,Rural,Y
